configuration,run_id,task_id,category,difficulty,format_valid,functional_success,clean_success,use_skills_correct,final_status_correct,no_tool_correct,blocked_flow_correct,skill_precision,skill_recall,skill_f1,department_precision,department_recall,department_f1,required_order_accuracy,gold_constraint_violated,blocked_reason_f1,route_choice_correct,predicted_skill_count,required_skill_count,unnecessary_skill_count,unknown_skills,unknown_blockers,unknown_departments,missing_required_skills,extra_skills,hard_order_results,unsatisfied_order_pairs,forbidden_hits,conflict_violations,mutex_violations,missing_departments,extra_departments,duplicate_skills,repeated_initial_skills,aliases_used,primary_failure,secondary_failures,model_reason,source_file,source_line
A,run_02,GT11_CROSS_RECRUIT_BUDGET_OFFER,cross_department_goal,hard,True,False,False,True,False,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,0.0,True,6,6,0,[],[],[],[],[],"[{""before"": ""finance-budget-check"", ""after"": ""hr-jd-generator"", ""constraint_type"": ""mandatory_order"", ""satisfied"": true, ""reason"": ""correct_order""}, {""before"": ""hr-jd-generator"", ""after"": ""hr-recruitment-publish"", ""constraint_type"": ""mandatory_order"", ""satisfied"": true, ""reason"": ""correct_order""}, {""before"": ""hr-recruitment-publish"", ""after"": ""hr-resume-screening"", ""constraint_type"": ""mandatory_order"", ""satisfied"": true, ""reason"": ""correct_order""}, {""before"": ""hr-resume-screening"", ""after"": ""hr-interview-scheduling"", ""constraint_type"": ""mandatory_order"", ""satisfied"": true, ""reason"": ""correct_order""}, {""before"": ""hr-interview-scheduling"", ""after"": ""hr-offer-generator"", ""constraint_type"": ""mandatory_order"", ""satisfied"": true, ""reason"": ""correct_order""}]",[],[],[],[],[],[],[],[],[],WRONG_FINAL_STATUS,[],招聘名额和岗位标准已具备，须先确认预算；当前预算未确认，因此招聘及Offer流程被预算检查阻塞，且按要求不进入入职管理。,/Users/liangzihan/Documents/Codex/SJTU_summer_school/skill-net/experiments/skillnet/results/E4/A/size_46/run_02/predictions/GT11_CROSS_RECRUIT_BUDGET_OFFER.json,
A,run_02,GT12_CROSS_BUSINESS_TO_PO,cross_department_goal,hard,True,False,False,True,True,,,0.923077,0.857143,0.888889,1.0,1.0,1.0,0.642857,True,1.0,True,13,14,1,[],[],[],"[""business-negotiation"", ""business-solution-quotation""]","[""business-customer-lead""]","[{""before"": ""business-requirement-communication"", ""after"": ""business-opportunity-assessment"", ""constraint_type"": ""mandatory_order"", ""satisfied"": true, ""reason"": ""correct_order""}, {""before"": ""business-opportunity-assessment"", ""after"": ""business-solution-quotation"", ""constraint_type"": ""mandatory_order"", ""satisfied"": false, ""reason"": ""missing_after""}, {""before"": ""business-solution-quotation"", ""after"": ""procurement-requirement"", ""constraint_type"": ""mandatory_order"", ""satisfied"": false, ""reason"": ""missing_before""}, {""before"": ""procurement-requirement"", ""after"": ""finance-budget-check"", ""constraint_type"": ""mandatory_order"", ""satisfied"": true, ""reason"": ""correct_order""}, {""before"": ""finance-budget-check"", ""after"": ""procurement-supplier-search"", ""constraint_type"": ""mandatory_order"", ""satisfied"": true, ""reason"": ""correct_order""}, {""before"": ""procurement-supplier-search"", ""after"": ""procurement-supplier-qualification"", ""constraint_type"": ""mandatory_order"", ""satisfied"": true, ""reason"": ""correct_order""}, {""before"": ""procurement-supplier-qualification"", ""after"": ""procurement-rfq-generation"", ""constraint_type"": ""mandatory_order"", ""satisfied"": true, ""reason"": ""correct_order""}, {""before"": ""procurement-rfq-generation"", ""after"": ""procurement-quote-comparison"", ""constraint_type"": ""mandatory_order"", ""satisfied"": true, ""reason"": ""correct_order""}, {""before"": ""procurement-quote-comparison"", ""after"": ""procurement-supplier-scoring"", ""constraint_type"": ""mandatory_order"", ""satisfied"": true, ""reason"": ""correct_order""}, {""before"": ""procurement-supplier-scoring"", ""after"": ""procurement-supplier-selection"", ""constraint_type"": ""mandatory_order"", ""satisfied"": true, ""reason"": ""correct_order""}, {""before"": ""business-solution-quotation"", ""after"": ""business-negotiation"", ""constraint_type"": ""mandatory_order"", ""satisfied"": false, ""reason"": ""missing_after""}, {""before"": ""procurement-supplier-selection"", ""after"": ""business-negotiation"", ""constraint_type"": ""mandatory_order"", ""satisfied"": false, ""reason"": ""missing_after""}, {""before"": ""business-negotiation"", ""after"": ""procurement-contract-generation"", ""constraint_type"": ""mandatory_order"", ""satisfied"": false, ""reason"": ""missing_before""}, {""before"": ""procurement-contract-generation"", ""after"": ""procurement-purchase-order"", ""constraint_type"": ""mandatory_order"", ""satisfied"": true, ""reason"": ""correct_order""}]","[{""before"": ""business-opportunity-assessment"", ""after"": ""business-solution-quotation"", ""constraint_type"": ""mandatory_order"", ""satisfied"": false, ""reason"": ""missing_after""}, {""before"": ""business-solution-quotation"", ""after"": ""procurement-requirement"", ""constraint_type"": ""mandatory_order"", ""satisfied"": false, ""reason"": ""missing_before""}, {""before"": ""business-solution-quotation"", ""after"": ""business-negotiation"", ""constraint_type"": ""mandatory_order"", ""satisfied"": false, ""reason"": ""missing_after""}, {""before"": ""procurement-supplier-selection"", ""after"": ""business-negotiation"", ""constraint_type"": ""mandatory_order"", ""satisfied"": false, ""reason"": ""missing_after""}, {""before"": ""business-negotiation"", ""after"": ""procurement-contract-generation"", ""constraint_type"": ""mandatory_order"", ""satisfied"": false, ""reason"": ""missing_before""}]",[],[],[],[],[],[],"[""business-customer-lead""]",[],REPEATED_COMPLETED_SKILL,"[""MISSING_REQUIRED_SKILL"", ""ORDER_VIOLATION"", ""UNNECESSARY_SKILL""]",先完成线索建档、需求确认和商机评估；确认值得推进后，将外部咨询服务转为采购需求，完成预算核查、寻源、准入、询比价、评分选商和合同准备，最终生成采购订单。,/Users/liangzihan/Documents/Codex/SJTU_summer_school/skill-net/experiments/skillnet/results/E4/A/size_46/run_02/predictions/GT12_CROSS_BUSINESS_TO_PO.json,
A,run_02,GT13_CROSS_INTERNAL_DEV_STAFF_DATA,cross_department_goal,hard,True,False,False,True,True,,,1.0,0.6,0.75,1.0,1.0,1.0,0.25,True,1.0,False,3,5,0,[],[],[],"[""technology-solution-design"", ""technology-specification-confirmation""]",[],"[{""before"": ""technology-feasibility-assessment"", ""after"": ""technology-specification-confirmation"", ""constraint_type"": ""mandatory_order"", ""satisfied"": false, ""reason"": ""missing_after""}, {""before"": ""technology-specification-confirmation"", ""after"": ""technology-solution-design"", ""constraint_type"": ""mandatory_order"", ""satisfied"": false, ""reason"": ""missing_after""}, {""before"": ""technology-solution-design"", ""after"": ""technology-task-breakdown"", ""constraint_type"": ""mandatory_order"", ""satisfied"": false, ""reason"": ""missing_before""}, {""before"": ""hr-employee-database"", ""after"": ""technology-task-breakdown"", ""constraint_type"": ""mandatory_order"", ""satisfied"": true, ""reason"": ""correct_order""}]","[{""before"": ""technology-feasibility-assessment"", ""after"": ""technology-specification-confirmation"", ""constraint_type"": ""mandatory_order"", ""satisfied"": false, ""reason"": ""missing_after""}, {""before"": ""technology-specification-confirmation"", ""after"": ""technology-solution-design"", ""constraint_type"": ""mandatory_order"", ""satisfied"": false, ""reason"": ""missing_after""}, {""before"": ""technology-solution-design"", ""after"": ""technology-task-breakdown"", ""constraint_type"": ""mandatory_order"", ""satisfied"": false, ""reason"": ""missing_before""}]",[],[],[],[],[],[],[],[],WRONG_ROUTE_CHOICE,"[""MISSING_REQUIRED_SKILL"", ""ORDER_VIOLATION""]",先评估内部开发可行性，再查询现有员工技能与项目经历，最后形成负责人、依赖和验收标准明确的任务分工；不进入开发实施。,/Users/liangzihan/Documents/Codex/SJTU_summer_school/skill-net/experiments/skillnet/results/E4/A/size_46/run_02/predictions/GT13_CROSS_INTERNAL_DEV_STAFF_DATA.json,
A,run_02,GT14_CROSS_PAYMENT_PERFORMANCE,cross_department_goal,medium,True,True,True,True,True,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,1.0,True,4,4,0,[],[],[],[],[],"[{""before"": ""finance-invoice-verification"", ""after"": ""finance-payment-approval"", ""constraint_type"": ""mandatory_order"", ""satisfied"": true, ""reason"": ""correct_order""}, {""before"": ""finance-payment-approval"", ""after"": ""finance-accounting"", ""constraint_type"": ""mandatory_order"", ""satisfied"": true, ""reason"": ""correct_order""}, {""before"": ""finance-payment-approval"", ""after"": ""procurement-supplier-evaluation"", ""constraint_type"": ""mandatory_order"", ""satisfied"": true, ""reason"": ""correct_order""}]",[],[],[],[],[],[],[],[],[],,[],验收已完成，需依次核验发票、准备付款审批、完成账务处理，并将本次履约证据纳入供应商绩效评价。,/Users/liangzihan/Documents/Codex/SJTU_summer_school/skill-net/experiments/skillnet/results/E4/A/size_46/run_02/predictions/GT14_CROSS_PAYMENT_PERFORMANCE.json,
A,run_02,GT15_CROSS_SUPPLIER_CONTRACT_PO,cross_department_goal,medium,True,False,False,True,True,,,1.0,0.666667,0.8,1.0,0.5,0.666667,0.5,True,1.0,True,2,3,0,[],[],[],"[""business-negotiation""]",[],"[{""before"": ""business-negotiation"", ""after"": ""procurement-contract-generation"", ""constraint_type"": ""mandatory_order"", ""satisfied"": false, ""reason"": ""missing_before""}, {""before"": ""procurement-contract-generation"", ""after"": ""procurement-purchase-order"", ""constraint_type"": ""mandatory_order"", ""satisfied"": true, ""reason"": ""correct_order""}]","[{""before"": ""business-negotiation"", ""after"": ""procurement-contract-generation"", ""constraint_type"": ""mandatory_order"", ""satisfied"": false, ""reason"": ""missing_before""}]",[],[],[],"[""business-agent""]",[],[],[],[],MISSING_REQUIRED_SKILL,"[""ORDER_VIOLATION"", ""MISSING_DEPARTMENT""]",预算和供应商已确定，应先完成采购合同生成与审批准备，再依据已批准合同生成并释放采购订单；交付环节不在本次范围。,/Users/liangzihan/Documents/Codex/SJTU_summer_school/skill-net/experiments/skillnet/results/E4/A/size_46/run_02/predictions/GT15_CROSS_SUPPLIER_CONTRACT_PO.json,
A,run_02,GT16_SPECIAL_SUPPLIER_FAIL,special_constraint,hard,True,False,False,True,True,,False,0.0,1.0,0.0,1.0,1.0,1.0,1.0,True,1.0,True,3,0,3,[],[],[],[],"[""procurement-contract-generation"", ""procurement-supplier-qualification"", ""procurement-supplier-selection""]",[],[],"[""procurement-contract-generation"", ""procurement-supplier-selection""]","[{""trigger_skill"": ""procurement-supplier-qualification"", ""trigger_result"": ""unqualified"", ""blocked_skills_called"": [""procurement-contract-generation"", ""procurement-supplier-selection""]}]",[],[],[],[],"[""procurement-supplier-qualification""]",[],CONFLICT_VIOLATION,"[""FORBIDDEN_SKILL_VIOLATION"", ""REPEATED_COMPLETED_SKILL"", ""CONTINUE_AFTER_BLOCK"", ""UNNECESSARY_SKILL""]",唯一候选供应商资质不合格，不能形成合规选商结果；未经授权例外批准，不得定标或生成合同。,/Users/liangzihan/Documents/Codex/SJTU_summer_school/skill-net/experiments/skillnet/results/E4/A/size_46/run_02/predictions/GT16_SPECIAL_SUPPLIER_FAIL.json,
A,run_02,GT17_SPECIAL_INVALID_INVOICE,special_constraint,hard,True,False,False,True,True,,False,0.0,1.0,0.0,1.0,1.0,1.0,1.0,True,0.0,True,2,0,2,[],[],[],[],"[""finance-invoice-verification"", ""finance-payment-approval""]",[],[],"[""finance-payment-approval""]","[{""trigger_skill"": ""finance-invoice-verification"", ""trigger_result"": ""invalid"", ""blocked_skills_called"": [""finance-payment-approval""]}]",[],[],[],[],"[""finance-invoice-verification""]",[],WRONG_BLOCK_REASON,"[""FORBIDDEN_SKILL_VIOLATION"", ""CONFLICT_VIOLATION"", ""REPEATED_COMPLETED_SKILL"", ""CONTINUE_AFTER_BLOCK"", ""UNNECESSARY_SKILL""]",货物虽已验收，但发票无效或与合同、订单不匹配，核验不通过，付款审批必须暂停，待供应商更正发票并重新核验。,/Users/liangzihan/Documents/Codex/SJTU_summer_school/skill-net/experiments/skillnet/results/E4/A/size_46/run_02/predictions/GT17_SPECIAL_INVALID_INVOICE.json,
A,run_02,GT18_SPECIAL_BUILD_OR_BUY,special_constraint,hard,True,False,False,True,True,,,1.0,0.666667,0.8,1.0,1.0,1.0,0.6,True,1.0,False,4,6,0,[],[],[],"[""technology-feasibility-assessment"", ""technology-specification-confirmation""]",[],"[{""before"": ""technology-feasibility-assessment"", ""after"": ""technology-specification-confirmation"", ""constraint_type"": ""mandatory_order"", ""satisfied"": false, ""reason"": ""missing_after""}, {""before"": ""technology-specification-confirmation"", ""after"": ""technology-solution-design"", ""constraint_type"": ""mandatory_order"", ""satisfied"": false, ""reason"": ""missing_before""}, {""before"": ""technology-solution-design"", ""after"": ""technology-task-breakdown"", ""constraint_type"": ""mandatory_order"", ""satisfied"": true, ""reason"": ""correct_order""}, {""before"": ""technology-task-breakdown"", ""after"": ""technology-development-implementation"", ""constraint_type"": ""mandatory_order"", ""satisfied"": true, ""reason"": ""correct_order""}, {""before"": ""technology-development-implementation"", ""after"": ""technology-test-acceptance"", ""constraint_type"": ""mandatory_order"", ""satisfied"": true, ""reason"": ""correct_order""}]","[{""before"": ""technology-feasibility-assessment"", ""after"": ""technology-specification-confirmation"", ""constraint_type"": ""mandatory_order"", ""satisfied"": false, ""reason"": ""missing_after""}, {""before"": ""technology-specification-confirmation"", ""after"": ""technology-solution-design"", ""constraint_type"": ""mandatory_order"", ""satisfied"": false, ""reason"": ""missing_before""}]",[],[],"[{""decision_id"": ""build_or_buy"", ""expected_choice"": ""internal_development"", ""actual_choice"": ""build"", ""type"": ""wrong_route_choice""}]",[],[],[],[],[],WRONG_ROUTE_CHOICE,"[""MISSING_REQUIRED_SKILL"", ""ORDER_VIOLATION"", ""MUTEX_VIOLATION""]",技术需求已识别且明确限定内部实施，因此跳过采购路线，推进方案设计、任务拆解、开发实施并完成技术测试验收把关。,/Users/liangzihan/Documents/Codex/SJTU_summer_school/skill-net/experiments/skillnet/results/E4/A/size_46/run_02/predictions/GT18_SPECIAL_BUILD_OR_BUY.json,
A,run_02,GT19_NO_TOOL_CLEAR,no_tool,easy,True,True,True,True,True,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,1.0,True,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,[],讲轻松笑话属于通用对话需求，当前 Catalogue 中没有匹配的 Skill。,/Users/liangzihan/Documents/Codex/SJTU_summer_school/skill-net/experiments/skillnet/results/E4/A/size_46/run_02/predictions/GT19_NO_TOOL_CLEAR.json,
A,run_02,GT20_NO_TOOL_FINANCE,no_tool,medium,True,True,True,True,True,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,1.0,True,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,[],任务仅要求通俗解释概念，且明确不得处理公司预算数据，无需调用任何 Catalogue Skill。,/Users/liangzihan/Documents/Codex/SJTU_summer_school/skill-net/experiments/skillnet/results/E4/A/size_46/run_02/predictions/GT20_NO_TOOL_FINANCE.json,
A,run_02,GT21_NO_TOOL_PROC,no_tool,medium,True,True,True,True,True,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,1.0,True,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,[],任务仅要求讲采购部门笑话，不涉及实际采购业务，Catalogue 中无需调用任何 Skill。,/Users/liangzihan/Documents/Codex/SJTU_summer_school/skill-net/experiments/skillnet/results/E4/A/size_46/run_02/predictions/GT21_NO_TOOL_PROC.json,
