configuration,run_id,task_id,category,difficulty,format_valid,functional_success,clean_success,use_skills_correct,final_status_correct,no_tool_correct,blocked_flow_correct,skill_precision,skill_recall,skill_f1,department_precision,department_recall,department_f1,required_order_accuracy,gold_constraint_violated,blocked_reason_f1,route_choice_correct,predicted_skill_count,required_skill_count,unnecessary_skill_count,unknown_skills,unknown_blockers,unknown_departments,missing_required_skills,extra_skills,hard_order_results,unsatisfied_order_pairs,forbidden_hits,conflict_violations,mutex_violations,missing_departments,extra_departments,duplicate_skills,repeated_initial_skills,aliases_used,primary_failure,secondary_failures,model_reason,source_file,source_line
B,run_02_PATCHED_NONFORMAL,GT11_CROSS_RECRUIT_BUDGET_OFFER,cross_department_goal,hard,True,False,False,True,False,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,0.0,True,6,6,0,[],[],[],[],[],"[{""before"": ""finance-budget-check"", ""after"": ""hr-jd-generator"", ""constraint_type"": ""mandatory_order"", ""satisfied"": true, ""reason"": ""correct_order""}, {""before"": ""hr-jd-generator"", ""after"": ""hr-recruitment-publish"", ""constraint_type"": ""mandatory_order"", ""satisfied"": true, ""reason"": ""correct_order""}, {""before"": ""hr-recruitment-publish"", ""after"": ""hr-resume-screening"", ""constraint_type"": ""mandatory_order"", ""satisfied"": true, ""reason"": ""correct_order""}, {""before"": ""hr-resume-screening"", ""after"": ""hr-interview-scheduling"", ""constraint_type"": ""mandatory_order"", ""satisfied"": true, ""reason"": ""correct_order""}, {""before"": ""hr-interview-scheduling"", ""after"": ""hr-offer-generator"", ""constraint_type"": ""mandatory_order"", ""satisfied"": true, ""reason"": ""correct_order""}]",[],[],[],[],[],[],[],[],[],WRONG_FINAL_STATUS,[],岗位需求已审批且标准明确，无需重复发起岗位需求；招聘须先确认预算，当前预算未确认，因此由预算检查阻塞，预算可用后依次完成JD、发布、筛选、面试和Offer，暂不入职。,/Users/liangzihan/Documents/Codex/SJTU_summer_school/skill-net/experiments/skillnet/results/E0/B/size_46/run_02_PATCHED_NONFORMAL/predictions/GT11_CROSS_RECRUIT_BUDGET_OFFER.json,
B,run_02_PATCHED_NONFORMAL,GT12_CROSS_BUSINESS_TO_PO,cross_department_goal,hard,True,False,False,True,False,,,1.0,0.928571,0.962963,1.0,1.0,1.0,0.785714,True,0.0,True,13,14,0,[],[],[],"[""business-solution-quotation""]",[],"[{""before"": ""business-requirement-communication"", ""after"": ""business-opportunity-assessment"", ""constraint_type"": ""mandatory_order"", ""satisfied"": true, ""reason"": ""correct_order""}, {""before"": ""business-opportunity-assessment"", ""after"": ""business-solution-quotation"", ""constraint_type"": ""mandatory_order"", ""satisfied"": false, ""reason"": ""missing_after""}, {""before"": ""business-solution-quotation"", ""after"": ""procurement-requirement"", ""constraint_type"": ""mandatory_order"", ""satisfied"": false, ""reason"": ""missing_before""}, {""before"": ""procurement-requirement"", ""after"": ""finance-budget-check"", ""constraint_type"": ""mandatory_order"", ""satisfied"": true, ""reason"": ""correct_order""}, {""before"": ""finance-budget-check"", ""after"": ""procurement-supplier-search"", ""constraint_type"": ""mandatory_order"", ""satisfied"": true, ""reason"": ""correct_order""}, {""before"": ""procurement-supplier-search"", ""after"": ""procurement-supplier-qualification"", ""constraint_type"": ""mandatory_order"", ""satisfied"": true, ""reason"": ""correct_order""}, {""before"": ""procurement-supplier-qualification"", ""after"": ""procurement-rfq-generation"", ""constraint_type"": ""mandatory_order"", ""satisfied"": true, ""reason"": ""correct_order""}, {""before"": ""procurement-rfq-generation"", ""after"": ""procurement-quote-comparison"", ""constraint_type"": ""mandatory_order"", ""satisfied"": true, ""reason"": ""correct_order""}, {""before"": ""procurement-quote-comparison"", ""after"": ""procurement-supplier-scoring"", ""constraint_type"": ""mandatory_order"", ""satisfied"": true, ""reason"": ""correct_order""}, {""before"": ""procurement-supplier-scoring"", ""after"": ""procurement-supplier-selection"", ""constraint_type"": ""mandatory_order"", ""satisfied"": true, ""reason"": ""correct_order""}, {""before"": ""business-solution-quotation"", ""after"": ""business-negotiation"", ""constraint_type"": ""mandatory_order"", ""satisfied"": false, ""reason"": ""missing_before""}, {""before"": ""procurement-supplier-selection"", ""after"": ""business-negotiation"", ""constraint_type"": ""mandatory_order"", ""satisfied"": true, ""reason"": ""correct_order""}, {""before"": ""business-negotiation"", ""after"": ""procurement-contract-generation"", ""constraint_type"": ""mandatory_order"", ""satisfied"": true, ""reason"": ""correct_order""}, {""before"": ""procurement-contract-generation"", ""after"": ""procurement-purchase-order"", ""constraint_type"": ""mandatory_order"", ""satisfied"": true, ""reason"": ""correct_order""}]","[{""before"": ""business-opportunity-assessment"", ""after"": ""business-solution-quotation"", ""constraint_type"": ""mandatory_order"", ""satisfied"": false, ""reason"": ""missing_after""}, {""before"": ""business-solution-quotation"", ""after"": ""procurement-requirement"", ""constraint_type"": ""mandatory_order"", ""satisfied"": false, ""reason"": ""missing_before""}, {""before"": ""business-solution-quotation"", ""after"": ""business-negotiation"", ""constraint_type"": ""mandatory_order"", ""satisfied"": false, ""reason"": ""missing_before""}]",[],[],[],[],[],[],[],[],WRONG_FINAL_STATUS,"[""MISSING_REQUIRED_SKILL"", ""ORDER_VIOLATION""]",客户需求尚未确认，当前先阻塞于需求沟通；确认需求并通过商机评估后，再依次完成采购需求、预算检查、寻源选商、谈判、供应合同和采购订单。,/Users/liangzihan/Documents/Codex/SJTU_summer_school/skill-net/experiments/skillnet/results/E0/B/size_46/run_02_PATCHED_NONFORMAL/predictions/GT12_CROSS_BUSINESS_TO_PO.json,
B,run_02_PATCHED_NONFORMAL,GT13_CROSS_INTERNAL_DEV_STAFF_DATA,cross_department_goal,hard,True,False,False,True,True,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1.0,False,5,5,0,[],[],[],[],[],"[{""before"": ""technology-feasibility-assessment"", ""after"": ""technology-specification-confirmation"", ""constraint_type"": ""mandatory_order"", ""satisfied"": true, ""reason"": ""correct_order""}, {""before"": ""technology-specification-confirmation"", ""after"": ""technology-solution-design"", ""constraint_type"": ""mandatory_order"", ""satisfied"": true, ""reason"": ""correct_order""}, {""before"": ""technology-solution-design"", ""after"": ""technology-task-breakdown"", ""constraint_type"": ""mandatory_order"", ""satisfied"": true, ""reason"": ""correct_order""}, {""before"": ""hr-employee-database"", ""after"": ""technology-task-breakdown"", ""constraint_type"": ""mandatory_order"", ""satisfied"": true, ""reason"": ""correct_order""}]",[],[],[],[],[],[],[],[],[],WRONG_ROUTE_CHOICE,[],先查询现有员工技能与项目经验以支撑人员可行性判断，再完成规格确认和方案设计，最终结合员工能力拆解并分配可执行技术任务；按要求不进入开发实施。,/Users/liangzihan/Documents/Codex/SJTU_summer_school/skill-net/experiments/skillnet/results/E0/B/size_46/run_02_PATCHED_NONFORMAL/predictions/GT13_CROSS_INTERNAL_DEV_STAFF_DATA.json,
B,run_02_PATCHED_NONFORMAL,GT14_CROSS_PAYMENT_PERFORMANCE,cross_department_goal,medium,True,False,False,True,False,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,0.0,True,4,4,0,[],[],[],[],[],"[{""before"": ""finance-invoice-verification"", ""after"": ""finance-payment-approval"", ""constraint_type"": ""mandatory_order"", ""satisfied"": true, ""reason"": ""correct_order""}, {""before"": ""finance-payment-approval"", ""after"": ""finance-accounting"", ""constraint_type"": ""mandatory_order"", ""satisfied"": true, ""reason"": ""correct_order""}, {""before"": ""finance-payment-approval"", ""after"": ""procurement-supplier-evaluation"", ""constraint_type"": ""mandatory_order"", ""satisfied"": true, ""reason"": ""correct_order""}]",[],[],[],[],[],[],[],[],[],WRONG_FINAL_STATUS,[],需先核验发票，再形成付款审批材料并准备入账，同时开展供应商履约评价；目录仅支持付款审批而不执行付款，故阻塞于付款授权与执行环节。,/Users/liangzihan/Documents/Codex/SJTU_summer_school/skill-net/experiments/skillnet/results/E0/B/size_46/run_02_PATCHED_NONFORMAL/predictions/GT14_CROSS_PAYMENT_PERFORMANCE.json,
B,run_02_PATCHED_NONFORMAL,GT15_CROSS_SUPPLIER_CONTRACT_PO,cross_department_goal,medium,True,True,True,True,True,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,1.0,True,3,3,0,[],[],[],[],[],"[{""before"": ""business-negotiation"", ""after"": ""procurement-contract-generation"", ""constraint_type"": ""mandatory_order"", ""satisfied"": true, ""reason"": ""correct_order""}, {""before"": ""procurement-contract-generation"", ""after"": ""procurement-purchase-order"", ""constraint_type"": ""mandatory_order"", ""satisfied"": true, ""reason"": ""correct_order""}]",[],[],[],[],[],[],[],[],[],,[],预算与选商均已完成，依次进行商务谈判、采购合同生成及采购订单生成；当前不需要交付跟踪。,/Users/liangzihan/Documents/Codex/SJTU_summer_school/skill-net/experiments/skillnet/results/E0/B/size_46/run_02_PATCHED_NONFORMAL/predictions/GT15_CROSS_SUPPLIER_CONTRACT_PO.json,
B,run_02_PATCHED_NONFORMAL,GT16_SPECIAL_SUPPLIER_FAIL,special_constraint,hard,True,False,False,True,True,,False,0.0,1.0,0.0,1.0,1.0,1.0,1.0,True,1.0,True,3,0,3,[],[],[],[],"[""procurement-contract-generation"", ""procurement-supplier-qualification"", ""procurement-supplier-selection""]",[],[],"[""procurement-contract-generation"", ""procurement-supplier-selection""]","[{""trigger_skill"": ""procurement-supplier-qualification"", ""trigger_result"": ""unqualified"", ""blocked_skills_called"": [""procurement-contract-generation"", ""procurement-supplier-selection""]}]",[],[],[],[],"[""procurement-supplier-qualification""]",[],CONFLICT_VIOLATION,"[""FORBIDDEN_SKILL_VIOLATION"", ""REPEATED_COMPLETED_SKILL"", ""CONTINUE_AFTER_BLOCK"", ""UNNECESSARY_SKILL""]",唯一候选供应商资质不合格，不能进入正常选商或合同生成；业务负责人要求不能替代授权例外批准。,/Users/liangzihan/Documents/Codex/SJTU_summer_school/skill-net/experiments/skillnet/results/E0/B/size_46/run_02_PATCHED_NONFORMAL/predictions/GT16_SPECIAL_SUPPLIER_FAIL.json,
B,run_02_PATCHED_NONFORMAL,GT17_SPECIAL_INVALID_INVOICE,special_constraint,hard,True,False,False,True,True,,False,0.0,1.0,0.0,1.0,1.0,1.0,1.0,True,1.0,True,2,0,2,[],[],[],[],"[""finance-invoice-verification"", ""finance-payment-approval""]",[],[],"[""finance-payment-approval""]","[{""trigger_skill"": ""finance-invoice-verification"", ""trigger_result"": ""invalid"", ""blocked_skills_called"": [""finance-payment-approval""]}]",[],[],[],[],"[""finance-invoice-verification""]",[],CONFLICT_VIOLATION,"[""FORBIDDEN_SKILL_VIOLATION"", ""REPEATED_COMPLETED_SKILL"", ""CONTINUE_AFTER_BLOCK"", ""UNNECESSARY_SKILL""]",发票无效或与合同、订单不匹配，未满足付款审批所需的已核验发票前提；即使交付已验收，也应阻止付款并要求更正发票及匹配差异。,/Users/liangzihan/Documents/Codex/SJTU_summer_school/skill-net/experiments/skillnet/results/E0/B/size_46/run_02_PATCHED_NONFORMAL/predictions/GT17_SPECIAL_INVALID_INVOICE.json,
B,run_02_PATCHED_NONFORMAL,GT18_SPECIAL_BUILD_OR_BUY,special_constraint,hard,True,False,False,True,True,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,1.0,False,6,6,0,[],[],[],[],[],"[{""before"": ""technology-feasibility-assessment"", ""after"": ""technology-specification-confirmation"", ""constraint_type"": ""mandatory_order"", ""satisfied"": true, ""reason"": ""correct_order""}, {""before"": ""technology-specification-confirmation"", ""after"": ""technology-solution-design"", ""constraint_type"": ""mandatory_order"", ""satisfied"": true, ""reason"": ""correct_order""}, {""before"": ""technology-solution-design"", ""after"": ""technology-task-breakdown"", ""constraint_type"": ""mandatory_order"", ""satisfied"": true, ""reason"": ""correct_order""}, {""before"": ""technology-task-breakdown"", ""after"": ""technology-development-implementation"", ""constraint_type"": ""mandatory_order"", ""satisfied"": true, ""reason"": ""correct_order""}, {""before"": ""technology-development-implementation"", ""after"": ""technology-test-acceptance"", ""constraint_type"": ""mandatory_order"", ""satisfied"": true, ""reason"": ""correct_order""}]",[],[],[],[],[],[],[],[],[],WRONG_ROUTE_CHOICE,[],技术需求已识别且已确定内部开发，因此跳过需求识别和全部采购 Skills，依次完成可行性评估、规格确认、方案设计、任务拆解、开发实施和技术测试验收。,/Users/liangzihan/Documents/Codex/SJTU_summer_school/skill-net/experiments/skillnet/results/E0/B/size_46/run_02_PATCHED_NONFORMAL/predictions/GT18_SPECIAL_BUILD_OR_BUY.json,
B,run_02_PATCHED_NONFORMAL,GT19_NO_TOOL_CLEAR,no_tool,easy,True,True,True,True,True,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,1.0,True,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,[],讲轻松笑话不需要当前 Catalogue 中的任何业务 Skill。,/Users/liangzihan/Documents/Codex/SJTU_summer_school/skill-net/experiments/skillnet/results/E0/B/size_46/run_02_PATCHED_NONFORMAL/predictions/GT19_NO_TOOL_CLEAR.json,
B,run_02_PATCHED_NONFORMAL,GT20_NO_TOOL_FINANCE,no_tool,medium,True,True,True,True,True,True,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,1.0,True,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,[],任务仅要求用简单语言解释概念，并明确禁止读取、分析或修改预算数据，因此无需调用任何业务 Skill。,/Users/liangzihan/Documents/Codex/SJTU_summer_school/skill-net/experiments/skillnet/results/E0/B/size_46/run_02_PATCHED_NONFORMAL/predictions/GT20_NO_TOOL_FINANCE.json,
B,run_02_PATCHED_NONFORMAL,GT21_NO_TOOL_PROC,no_tool,medium,True,False,False,True,True,False,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,1.0,True,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,[],任务仅要求讲一个采购部门笑话，且明确不执行采购流程，无需调用 Catalogue 中的任何 Skill。,/Users/liangzihan/Documents/Codex/SJTU_summer_school/skill-net/experiments/skillnet/results/E0/B/size_46/run_02_PATCHED_NONFORMAL/predictions/GT21_NO_TOOL_PROC.json,
